Date;SeqRank;Ident;Paint Color;HPRC1;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;
2004 49 1;1050;39044840585;13;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1051;39044830032;13;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1052;39045150061;13;0;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;1053;39044830221;13;0;0;0;0;1;0;0;0;0;0;0;1;
2004 49 1;1054;39045020215;13;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1055;39050140115;13;0;0;0;1;0;0;0;0;1;0;0;0;
2004 49 1;1056;39044840674;13;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1057;39044940691;13;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1058;39044840567;13;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1059;39045210851;13;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1060;39045040096;13;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1061;39050330009;13;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1062;39044840569;13;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1063;39044850366;13;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;1064;39044840639;13;0;0;0;1;1;0;0;1;0;0;0;0;
2004 49 1;1065;39045030309;13;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1066;39044741140;6;0;0;0;0;1;0;0;0;0;1;0;1;
2004 49 1;1067;39045210248;6;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1068;39044940047;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1069;39044840550;6;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1070;39044850287;6;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1071;39044940400;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1072;39044840633;6;0;0;0;1;1;0;0;0;0;0;0;1;
2004 49 1;1073;39045040075;6;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1074;39044840085;6;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1075;39045130217;6;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1076;39044850286;6;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1077;39044950134;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1078;39044840653;6;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1079;39045030481;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1080;39044850442;6;0;0;1;0;1;0;0;0;1;1;0;1;
2004 49 1;1081;39045030480;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1082;39044840530;6;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1083;39045210165;6;0;0;0;0;0;0;0;0;0;0;1;0;
2004 49 1;1084;39050240002;6;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1085;39044840590;6;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1086;39044840043;1;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1087;39044830374;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1088;39050140105;1;0;0;0;1;0;0;0;0;1;0;0;1;
2004 49 1;1089;39044830668;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1090;39045030200;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1091;39044910255;1;0;0;1;0;1;0;0;0;0;1;0;0;
2004 49 1;1092;39045040004;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1093;39045040173;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1094;39044830564;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1095;39045040338;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1096;39045030181;7;0;1;0;1;0;0;0;0;1;0;0;1;
2004 49 1;1097;39045030472;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1098;39044840440;7;0;0;0;0;1;0;1;1;0;1;0;0;
2004 49 1;1099;39045030201;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1100;39045210420;7;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1101;39045030098;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1102;39044840672;7;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1103;39044921020;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1104;39044850427;12;0;1;1;0;1;0;0;0;0;1;0;1;
2004 49 1;1105;39044921122;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1106;39044921028;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1107;39044830403;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1108;39044921215;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1109;39044850324;12;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;1110;39044950812;12;0;1;0;1;0;0;0;0;0;0;0;0;
2004 49 1;1111;39044921024;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1112;39044840592;12;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1113;39044850333;12;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;1114;39044920989;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1115;39045030170;12;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1116;39044830097;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1117;39044920977;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1118;39044840166;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1119;39044920251;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1120;39044911598;12;0;1;0;0;1;0;0;0;0;1;0;1;
2004 49 1;1121;39044940917;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1122;39044940346;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1123;39044940345;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1124;39044830598;6;0;0;0;0;1;0;0;0;0;0;0;1;
2004 49 1;1125;39045030479;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1126;39044840354;6;0;0;1;1;1;0;0;0;0;1;0;0;
2004 49 1;1127;39045030199;6;0;1;0;0;0;0;1;1;0;0;0;1;
2004 49 1;1128;39045030159;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1129;39044840664;6;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1130;39044850288;6;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1131;39045040343;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1132;39044840610;6;0;0;0;0;1;0;0;0;1;0;0;1;
2004 49 1;1133;39050230056;6;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1134;39044840356;6;0;0;1;1;1;0;0;0;0;1;0;0;
2004 49 1;1135;39050230027;6;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1136;39050210027;6;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1137;39045210164;6;0;0;0;0;0;0;0;0;0;0;1;0;
2004 49 1;1138;39044840233;6;0;1;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1139;39044820587;6;0;0;0;0;1;0;0;0;0;1;0;1;
2004 49 1;1140;39044940348;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1141;39044830013;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1142;39050140108;12;0;0;0;1;0;0;0;0;1;0;0;0;
2004 49 1;1143;39044840431;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1144;39044820380;12;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1145;39044940347;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1146;39045040121;12;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1147;39044840403;12;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1148;39044940041;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1149;39044940061;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1150;39044850326;12;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;1151;39044840017;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1152;39045030219;12;0;1;0;0;0;0;1;1;0;0;0;0;
2004 49 1;1153;39044950112;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1154;39044830019;12;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1155;39044911642;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1156;39045020508;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1157;39045020089;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1158;39045120190;12;0;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;1159;39044850433;11;0;0;1;0;1;0;0;0;1;0;0;1;
2004 49 1;1160;39045030477;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1161;39044840595;12;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1162;39045040120;12;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1163;39044850707;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1164;39045030478;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1165;39045030593;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1166;39044941000;12;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1167;39044840106;12;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1168;39044830027;12;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1169;39045030592;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1170;39045040118;12;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1171;39045030476;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1172;39044850616;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1173;39045020844;12;0;0;0;0;0;0;0;0;1;0;0;1;
2004 49 1;1174;39044850537;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1175;39045030334;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1176;39045030607;12;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1177;39044850336;12;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;1178;39044910773;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1179;39045030165;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1180;39044830490;3;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1181;39045040341;3;0;0;0;0;0;0;0;1;0;0;0;1;
2004 49 1;1182;39044830554;12;0;0;0;0;1;0;1;0;0;0;0;0;
2004 49 1;1183;39045030171;12;0;1;0;1;0;0;0;0;1;0;0;0;
2004 49 1;1184;39045030147;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1185;39045040598;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1186;39044840565;12;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1187;39044850337;12;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 1;1188;39044840016;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1189;39045040396;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1190;39044811348;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1191;39045040119;12;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1192;39044830305;12;0;0;1;0;1;0;0;0;1;0;0;0;
2004 49 1;1193;39045040084;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1194;39045210690;12;0;0;0;1;0;0;0;0;0;0;0;0;
2004 49 1;1195;39044850503;12;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1196;39050230057;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1197;39044920983;12;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1198;39050230059;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1199;39045220058;12;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1200;39044840546;12;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1201;39050230058;12;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1202;39044721140;15;0;0;0;0;1;0;1;0;0;1;0;1;
2004 49 1;1203;39044840337;15;0;0;1;1;1;0;0;0;0;0;0;1;
2004 49 1;1204;39044710019;15;0;0;1;0;0;0;0;0;1;0;0;0;
2004 49 1;1205;39044840507;15;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1206;39044912432;15;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1207;39044840041;15;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1208;39044910241;15;0;0;1;0;1;0;0;0;0;1;0;0;
2004 49 1;1209;39044810788;15;0;0;0;0;1;0;0;0;0;0;0;1;
2004 49 1;1210;39045030090;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1211;39050140110;7;0;0;0;1;0;0;0;0;1;0;0;0;
2004 49 1;1212;39044840572;7;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1213;39045040020;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1214;39044840404;7;0;0;0;0;1;0;0;0;1;1;0;1;
2004 49 1;1215;39045040134;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1216;39044850709;7;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1217;39045040007;7;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1218;39044850056;7;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1219;39044830228;7;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 1;1220;39044840528;7;0;0;0;0;1;0;0;0;0;1;0;1;
2004 49 1;1221;39044950145;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1222;39044910204;7;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1223;39050130400;7;0;0;0;0;0;1;0;0;0;0;0;1;
2004 49 1;1224;39045140218;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1225;39045140241;7;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1226;39044830643;7;0;0;0;0;1;0;1;0;0;0;0;0;
2004 49 1;1227;39045210241;7;0;1;0;0;0;0;0;0;0;0;0;1;
2004 49 1;1228;39044840543;7;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1229;39045030217;7;0;0;0;0;0;0;0;0;1;0;0;0;
2004 49 1;1230;39044840345;1;0;0;1;1;1;0;0;0;0;1;0;0;
2004 49 1;1231;39045030510;1;0;0;0;0;0;0;0;0;0;0;1;1;
2004 49 1;1232;39045040219;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1233;39044830407;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1234;39045040072;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1235;39044910258;1;0;0;1;0;1;0;0;0;0;1;0;0;
2004 49 1;1236;39045210881;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1237;39045210065;1;0;0;0;0;0;0;0;0;1;0;0;1;
2004 49 1;1238;39044840490;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1239;39050230065;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1240;39050230063;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1241;39044840588;1;0;0;0;0;1;0;0;0;0;1;0;0;
2004 49 1;1242;39050230049;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1243;39044810356;1;0;0;1;0;1;0;0;0;0;0;0;0;
2004 49 1;1244;39050230064;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 1;1245;39044850561;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 49 1;1246;39045030145;1;0;0;0;1;0;0;0;1;0;0;0;0;
2004 49 1;1247;39044840174;1;0;0;0;0;1;0;0;0;1;1;0;0;
