Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;HPRC6;HPRC7;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;
2004 49 2;1023;24044921299;12;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1024;24044920778;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1025;24044921366;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1026;24045120068;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1027;24044921086;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1028;24044930431;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1029;24045050146;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1030;24044920914;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1031;24044921264;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1032;24044930393;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1033;24045050116;11;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;
2004 49 2;1034;24044921070;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1035;24044921092;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1036;24044910886;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1037;24044910733;11;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;
2004 49 2;1038;24044910889;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1039;24044920942;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1040;24044920464;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1041;24045040102;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1042;24044920895;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1043;24045120069;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1044;24044920982;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1045;24044920294;15;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1046;24044921018;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1047;24044920747;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1048;24044921127;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1049;24044920692;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1050;24044930326;15;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 2;1051;24044920866;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1052;24044921275;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1053;24044921122;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1054;24044921015;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1055;24045120093;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 2;1056;24044921352;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1057;24044920244;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1058;24045120066;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1059;24044930454;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1060;24045040078;10;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1061;24044920443;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1062;24044921358;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1063;24044920439;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1064;24045050129;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1065;24044930451;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;1066;24044920493;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1067;24044921356;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1068;24044921362;10;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1069;24045050102;10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1070;24044921002;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1071;24045120065;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1072;24044930392;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1073;24045040085;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1074;24044920448;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1075;24044930435;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1076;24045050144;11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1077;24044921150;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1078;24044921288;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1079;24044921140;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1080;24044921062;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1081;24045050133;8;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;1082;24044920427;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1083;24050120139;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1084;24044920412;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1085;24044921039;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1086;24045040018;8;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1087;24044920580;8;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1088;24044921059;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1089;24044920419;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1090;24044920769;9;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;1091;24045050148;9;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1092;24044921129;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1093;24044921123;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1094;24044921204;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1095;24045050131;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1096;24044920696;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1097;24044930420;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1098;24044920522;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;1099;24044920792;11;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1100;24044920812;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1101;24045210081;11;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1102;24044930373;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1103;24044920456;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1104;24045040124;11;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 2;1105;24044920913;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1106;24044921263;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1107;24044921102;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1108;24044930434;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1109;24044921406;14;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1110;24050120170;14;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1111;24044910973;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
2004 49 2;1112;24044920528;14;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1113;24044920007;14;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1114;24044930453;14;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1115;24045210105;14;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1116;24044921151;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1117;24045050076;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1118;24044920471;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 49 2;1119;24044920712;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1120;24044921375;3;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1121;24045050092;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1122;24044911049;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1123;24044920810;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1124;24044911058;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1125;24044940046;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1126;24044921374;3;0;1;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;0;
2004 49 2;1127;24044920983;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1128;24045120067;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1129;24044920752;10;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1130;24044920708;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1131;24044921088;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1132;24044930436;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1133;24044920754;11;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 2;1134;24044920458;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1135;24045040076;10;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1136;24044920988;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1137;24044921214;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1138;24045120003;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1139;24044920722;10;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1140;24044920736;10;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
2004 49 2;1141;24044921020;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1142;24044921001;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1143;24044921405;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1144;24044921198;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1145;24044920732;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
2004 49 2;1146;24044921004;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1147;24044921223;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1148;24044920546;12;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1149;24045130051;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1150;24044930362;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;1151;24044921138;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1152;24045050120;8;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1153;24044921239;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1154;24044920808;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1155;24044920429;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1156;24045040079;15;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1157;24044921240;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1158;24044921378;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1159;24044921032;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1160;24044921153;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1161;24045130050;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1162;24044910728;8;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;
2004 49 2;1163;24044921293;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1164;24044921037;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1165;24044920418;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1166;24044940005;8;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1167;24044921036;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1168;24044921294;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1169;24044921148;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1170;24044921226;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1171;24044920377;10;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;
2004 49 2;1172;24044920424;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1173;24044920807;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1174;24044921053;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1175;24045040221;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1176;24045130021;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1177;24045050126;15;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1178;24044920500;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1179;24044920422;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1180;24045050079;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1181;24044920410;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1182;24044921292;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1183;24044910727;8;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;
2004 49 2;1184;24044921048;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1185;24044921343;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1186;24044921145;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1187;24044930327;15;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 2;1188;24044930387;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1189;24045140016;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1190;24044920953;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1191;24045050125;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1192;24044920455;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1193;24044921246;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1194;24044920628;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1195;24044920664;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1196;24045040092;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;1197;24045150031;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1198;24044920470;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1199;24044920637;11;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;
2004 49 2;1200;24045050115;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1201;24044920512;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1202;24044921291;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1203;24044930394;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1204;24044921143;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1205;24045050122;12;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1206;24044920645;12;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1207;24044920806;12;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1208;24044930088;12;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1209;24044840183;12;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;
2004 49 2;1210;24044921389;12;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;
2004 49 2;1211;24044920729;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1212;24045210070;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1213;24044920804;11;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1214;24044930386;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1215;24044920793;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1216;24044921128;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1217;24044930060;6;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1218;24044920517;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1219;24044921028;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1220;24044921279;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1221;24044921133;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1222;24044930325;15;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 2;1223;24044921005;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1224;24044930377;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1225;24045210068;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1226;24044920293;15;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1227;24044921038;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1228;24044920416;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1229;24044920859;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1230;24050120153;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1231;24045050119;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1232;24044920253;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1233;24044920987;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1234;24044920688;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1235;24044920663;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1236;24044920772;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1237;24044940071;13;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1238;24044921297;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1239;24044920861;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1240;24044920486;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1241;24045210075;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1242;24044910729;11;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;
2004 49 2;1243;24044921250;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1244;24044911010;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1245;24044920454;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1246;24045040007;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1247;24044920453;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1248;24044910888;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1249;24044920529;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1250;24044940073;13;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1251;24044910887;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1252;24044930391;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 49 2;1253;24044921332;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1254;24044921334;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1255;24044940069;13;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1256;24044921363;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1257;24044920684;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1258;24045210069;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1259;24044921078;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1260;24044930190;4;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1261;24044920745;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1262;24044930462;12;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1263;24044920530;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1264;24044920460;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1265;24045040001;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1266;24044930374;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1267;24044921269;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1268;24044920461;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1269;24044911431;11;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1270;24044930396;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1271;24044920496;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1272;24044930134;6;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1273;24045040068;6;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1274;24044930395;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1275;24044920848;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1276;24044921384;6;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 49 2;1277;24044930433;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1278;24045040109;11;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;
